slug,url,name,price,area,rooms,build_year,utilities,location,location_lat,location_lon,heating,floor,building_floors,state,market,ownership,ad_type,collage,scrapped_date,luxury_level
przytulne-mieszkanie-z-osobna-kuchnia-i-balkonem-ID4vh0C,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-z-osobna-kuchnia-i-balkonem-ID4vh0C,Przytulne mieszkanie z osobną kuchnią i balkonem,925000.0,49.0,2,2001.0,"['monitoring / ochrona', 'domofon / wideofon', 'meble', 'lodówka', 'piekarnik', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia']","['Grzegórzki', 'Grzegórzki', 'Kraków', 'małopolskie']",50.0585485,19.9537291,urban,floor_2,5.0,ready_to_use,secondary,full_ownership,business,otodom_photos/przytulne-mieszkanie-z-osobna-kuchnia-i-balkonem-ID4vh0C/przytulne-mieszkanie-z-osobna-kuchnia-i-balkonem-ID4vh0C_collage.jpg,2025-05-31,8.0
stylowe-mieszkanie-z-balkonem-niedaleko-zakrzowka-ID4vqYS,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-z-balkonem-niedaleko-zakrzowka-ID4vqYS,Stylowe mieszkanie z balkonem niedaleko Zakrzówka,872000.0,62.0,2,2021.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'meble', 'lodówka', 'piekarnik', 'zmywarka', 'kuchenka', 'balkon', 'ogródek', 'garaż/miejsce parkingowe', 'winda', 'piwnica']","['Kobierzyn', 'Dębniki', 'Kraków', 'małopolskie']",49.9987494,19.8938791,urban,floor_3,5.0,ready_to_use,secondary,full_ownership,business,otodom_photos/stylowe-mieszkanie-z-balkonem-niedaleko-zakrzowka-ID4vqYS/stylowe-mieszkanie-z-balkonem-niedaleko-zakrzowka-ID4vqYS_collage.jpg,2025-05-31,8.0
2-pokojowe-mieszkanie-40m2-loggia-bez-prowizji-ID4uomv,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-loggia-bez-prowizji-ID4uomv,2-pokojowe mieszkanie 40m2 + loggia Bez Prowizji,673000.0,40.6,2,2025.0,"['teren zamknięty', 'garaż/miejsce parkingowe', 'winda']","['Cegielniana', 'Łagiewniki-Borek Fałęcki', 'Kraków', 'małopolskie']",50.022704604042,19.932264285992,,floor_1,4.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-40m2-loggia-bez-prowizji-ID4uomv/2-pokojowe-mieszkanie-40m2-loggia-bez-prowizji-ID4uomv_collage.jpg,2025-05-31,-1.0
ul-glogera-mieszkanie-4-pok-h-14-ID4tJUN,https://www.otodom.pl/pl/oferta/ul-glogera-mieszkanie-4-pok-h-14-ID4tJUN,ul. Glogera | mieszkanie 4-pok. | H_14,881121.0,63.39,4,2024.0,"['internet', 'telewizja kablowa', 'domofon / wideofon', 'teren zamknięty', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe', 'winda']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.101423559861,19.92735820965,urban,floor_3,4.0,to_completion,primary,full_ownership,business,otodom_photos/ul-glogera-mieszkanie-4-pok-h-14-ID4tJUN/ul-glogera-mieszkanie-4-pok-h-14-ID4tJUN_collage.jpg,2025-05-31,-1.0
ul-stawowa-mieszkanie-4-pok-2-2-ID4tKac,https://www.otodom.pl/pl/oferta/ul-stawowa-mieszkanie-4-pok-2-2-ID4tKac,ul. Stawowa | mieszkanie 4-pok. | 2.2,1145500.0,72.5,4,2024.0,"['internet', 'telewizja kablowa', 'domofon / wideofon', 'taras', 'garaż/miejsce parkingowe', 'pom. użytkowe', 'winda']","['Bronowice Wielkie', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.09886064393,19.875877797681,other,ground_floor,2.0,ready_to_use,primary,full_ownership,business,otodom_photos/ul-stawowa-mieszkanie-4-pok-2-2-ID4tKac/ul-stawowa-mieszkanie-4-pok-2-2-ID4tKac_collage.jpg,2025-05-31,7.0
ul-powstancow-mieszkanie-2-pok-e-35-ID4tK5H,https://www.otodom.pl/pl/oferta/ul-powstancow-mieszkanie-2-pok-e-35-ID4tK5H,ul. Powstańców | mieszkanie 2-pok. | E 35,566250.0,37.5,2,2025.0,"['internet', 'telewizja kablowa', 'domofon / wideofon', 'teren zamknięty', 'balkon', 'garaż/miejsce parkingowe', 'winda']","['Mistrzejowice', 'Mistrzejowice', 'Kraków', 'małopolskie']",50.105914597205,20.015157024688,urban,floor_9,9.0,to_completion,primary,full_ownership,business,otodom_photos/ul-powstancow-mieszkanie-2-pok-e-35-ID4tK5H/ul-powstancow-mieszkanie-2-pok-e-35-ID4tK5H_collage.jpg,2025-05-31,-1.0
przestronne-i-ustawne-mieszkanie-z-duzym-ogrodkiem-ID4vBKK,https://www.otodom.pl/pl/oferta/przestronne-i-ustawne-mieszkanie-z-duzym-ogrodkiem-ID4vBKK,Przestronne i ustawne mieszkanie z dużym ogródkiem,529000.0,44.47,2,2025.0,"['monitoring / ochrona', 'domofon / wideofon', 'ogródek', 'garaż/miejsce parkingowe', 'winda', 'piwnica']","['Czarnochowice', 'Wieliczka', 'wielicki', 'małopolskie']",50.004073200744,20.057773590088,other,ground_floor,4.0,to_completion,primary,full_ownership,business,otodom_photos/przestronne-i-ustawne-mieszkanie-z-duzym-ogrodkiem-ID4vBKK/przestronne-i-ustawne-mieszkanie-z-duzym-ogrodkiem-ID4vBKK_collage.jpg,2025-05-31,-1.0
luksusowy-apartament-z-duzym-balkonem-ID4vBKN,https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-duzym-balkonem-ID4vBKN,Luksusowy apartament z dużym balkonem,819000.0,42.0,2,2023.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'meble', 'lodówka', 'piekarnik', 'zmywarka', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'piwnica']","['Czyżyny', 'Czyżyny', 'Kraków', 'małopolskie']",50.0689612,20.0135559,urban,floor_3,5.0,ready_to_use,secondary,full_ownership,business,otodom_photos/luksusowy-apartament-z-duzym-balkonem-ID4vBKN/luksusowy-apartament-z-duzym-balkonem-ID4vBKN_collage.jpg,2025-05-31,8.0
1-pokojowe-blok-z-winda-bronowice-wielkie-ID4vDJH,https://www.otodom.pl/pl/oferta/1-pokojowe-blok-z-winda-bronowice-wielkie-ID4vDJH,"1 pokojowe, blok z windą, Bronowice Wielkie",399000.0,19.0,1,2006.0,"['internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'teren zamknięty', 'meble', 'pralka', 'lodówka', 'kuchenka', 'winda']","['Azory', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.0841052,19.9015324,urban,floor_4,5.0,ready_to_use,secondary,full_ownership,business,otodom_photos/1-pokojowe-blok-z-winda-bronowice-wielkie-ID4vDJH/1-pokojowe-blok-z-winda-bronowice-wielkie-ID4vDJH_collage.jpg,2025-05-31,5.0
przestronne-i-przytulne-mieszkanie-z-loggia-ID4vC4c,https://www.otodom.pl/pl/oferta/przestronne-i-przytulne-mieszkanie-z-loggia-ID4vC4c,Przestronne i przytulne mieszkanie z loggia,629000.0,50.5,3,1985.0,"['monitoring / ochrona', 'domofon / wideofon', 'meble', 'lodówka', 'zmywarka', 'kuchenka', 'balkon', 'winda', 'oddzielna kuchnia']","['Kurdwanów', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.006457037584,19.961353540421,urban,ground_floor,10.0,ready_to_use,secondary,limited_ownership,business,otodom_photos/przestronne-i-przytulne-mieszkanie-z-loggia-ID4vC4c/przestronne-i-przytulne-mieszkanie-z-loggia-ID4vC4c_collage.jpg,2025-05-31,6.0
3-pokojowe-mieszkanie-58m2-loggia-ID4uomR,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-ID4uomR,3-pokojowe mieszkanie 58m2 + loggia,795000.0,58.07,3,2025.0,"['garaż/miejsce parkingowe', 'winda']","['Kozłówka', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.015734439593,19.988015364418,,floor_10,10.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-58m2-loggia-ID4uomR/3-pokojowe-mieszkanie-58m2-loggia-ID4uomR_collage.jpg,2025-05-31,-1.0
nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wXjb,https://www.otodom.pl/pl/oferta/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wXjb,Nowe mieszkania z ogródkiem | Wzgórza Łagiewnickie,958335.0,91.27,5,2025.0,"['balkon', 'ogródek', 'garaż/miejsce parkingowe']","['Kurdwanów', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.00478,19.9635,gas,floor_1,2.0,to_completion,primary,full_ownership,business,otodom_photos/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wXjb/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wXjb_collage.jpg,2025-05-31,-1.0
4-pokojowe-mieszkanie-72m2-loggia-bezposrednio-ID4ulZl,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-72m2-loggia-bezposrednio-ID4ulZl,4-pokojowe mieszkanie 72m2 + loggia Bezpośrednio,1033760.0,72.8,4,2025.0,"['garaż/miejsce parkingowe', 'winda']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.046219117752,19.996890414415,,floor_4,5.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-72m2-loggia-bezposrednio-ID4ulZl/4-pokojowe-mieszkanie-72m2-loggia-bezposrednio-ID4ulZl_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-63m2-loggia-bezposrednio-ID4ulSV,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-loggia-bezposrednio-ID4ulSV,3-pokojowe mieszkanie 63m2 + loggia Bezpośrednio,934332.0,63.56,3,2025.0,"['garaż/miejsce parkingowe', 'winda']","['Prokocim', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.01531003866,20.00041570462,,floor_7,10.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-63m2-loggia-bezposrednio-ID4ulSV/3-pokojowe-mieszkanie-63m2-loggia-bezposrednio-ID4ulSV_collage.jpg,2025-05-31,-1.0
bunscha-park-4-0-wiosenna-promocja-b-m5-2-pok-38-19m2-ID4rsHQ,https://www.otodom.pl/pl/oferta/bunscha-park-4-0-wiosenna-promocja-b-m5-2-pok-38-19m2-ID4rsHQ,"Bunscha Park 4.0 | WIOSENNA PROMOCJA | B-M5 - 2 pok. 38,19m2",589000.0,38.19,2,2025.0,"['telewizja kablowa', 'internet', 'telefon', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']","['Skotniki', 'Dębniki', 'Kraków', 'małopolskie']",50.012878711369,19.883439622112,other,floor_1,3.0,to_completion,primary,full_ownership,business,otodom_photos/bunscha-park-4-0-wiosenna-promocja-b-m5-2-pok-38-19m2-ID4rsHQ/bunscha-park-4-0-wiosenna-promocja-b-m5-2-pok-38-19m2-ID4rsHQ_collage.jpg,2025-05-31,-1.0
kawalerka-ul-sikorki-miejsce-postojowe-komorka-lokatorska-w-cenie-ID4v30y,https://www.otodom.pl/pl/oferta/kawalerka-ul-sikorki-miejsce-postojowe-komorka-lokatorska-w-cenie-ID4v30y,"Kawalerka, ul. Sikorki, miejsce postojowe, komórka lokatorska w cenie",535727.0,27.83,1,2018.0,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']","['Łęg', 'Czyżyny', 'Kraków', 'małopolskie']",50.062418289826,20.017926671164,urban,floor_1,6.0,ready_to_use,secondary,full_ownership,private,otodom_photos/kawalerka-ul-sikorki-miejsce-postojowe-komorka-lokatorska-w-cenie-ID4v30y/kawalerka-ul-sikorki-miejsce-postojowe-komorka-lokatorska-w-cenie-ID4v30y_collage.jpg,2025-05-31,7.0
2-pokoje-w-nowym-budownictwie-na-zakolu-wisly-ID4urNf,https://www.otodom.pl/pl/oferta/2-pokoje-w-nowym-budownictwie-na-zakolu-wisly-ID4urNf,2 pokoje w nowym budownictwie - Na Zakolu Wisły,685000.0,39.93,2,,"['meble', 'balkon', 'winda']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.0535652,19.98470848,urban,floor_3,7.0,ready_to_use,secondary,full_ownership,business,otodom_photos/2-pokoje-w-nowym-budownictwie-na-zakolu-wisly-ID4urNf/2-pokoje-w-nowym-budownictwie-na-zakolu-wisly-ID4urNf_collage.jpg,2025-05-31,8.0
spokoj-zielen-i-komfort-2-pokoje-ul-przewoz-ID4wVz1,https://www.otodom.pl/pl/oferta/spokoj-zielen-i-komfort-2-pokoje-ul-przewoz-ID4wVz1,"Spokój, zieleń i komfort – 2 pokoje - ul. Przewóz",850000.0,55.9,2,2015.0,"['telewizja kablowa', 'internet', 'monitoring / ochrona', 'meble', 'balkon', 'garaż/miejsce parkingowe', 'winda']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.04376715,19.98837924,urban,ground_floor,3.0,ready_to_use,secondary,full_ownership,business,otodom_photos/spokoj-zielen-i-komfort-2-pokoje-ul-przewoz-ID4wVz1/spokoj-zielen-i-komfort-2-pokoje-ul-przewoz-ID4wVz1_collage.jpg,2025-05-31,-1.0
sprzedam-3-pokojowe-mieszkanie-ul-bochenka-ID4urKT,https://www.otodom.pl/pl/oferta/sprzedam-3-pokojowe-mieszkanie-ul-bochenka-ID4urKT,Sprzedam 3-pokojowe mieszkanie – ul. Bochenka,720000.0,49.15,3,2019.0,"['internet', 'monitoring / ochrona', 'meble', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']","['Piaski Wielkie', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.01090383,19.97677624,urban,floor_2,,ready_to_use,secondary,full_ownership,business,otodom_photos/sprzedam-3-pokojowe-mieszkanie-ul-bochenka-ID4urKT/sprzedam-3-pokojowe-mieszkanie-ul-bochenka-ID4urKT_collage.jpg,2025-05-31,7.0
2-pokojowe-mieszkanie-41m2-balkon-bez-prowizji-ID4uaQ8,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-bez-prowizji-ID4uaQ8,2-pokojowe mieszkanie 41m2 + balkon Bez Prowizji,,41.97,2,2025.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.045437788492,19.995425103343,,floor_1,5.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-41m2-balkon-bez-prowizji-ID4uaQ8/2-pokojowe-mieszkanie-41m2-balkon-bez-prowizji-ID4uaQ8_collage.jpg,2025-05-31,-1.0
takt-lirnikow-ID4uomY,https://www.otodom.pl/pl/oferta/takt-lirnikow-ID4uomY,Takt Lirników,485000.0,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne', 'Windy']","['Wola Duchacka', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.015962757839,19.964599360145,,,,,primary,,business,otodom_photos/takt-lirnikow-ID4uomY/takt-lirnikow-ID4uomY_collage.jpg,2025-05-31,8.0
2-pokojowe-mieszkanie-34m2-balkon-bez-prowizji-ID4uh9y,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-34m2-balkon-bez-prowizji-ID4uh9y,2-pokojowe mieszkanie 34m2 + balkon Bez Prowizji,,34.49,2,2027.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.097556205895,19.917658542328,,floor_1,4.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-34m2-balkon-bez-prowizji-ID4uh9y/2-pokojowe-mieszkanie-34m2-balkon-bez-prowizji-ID4uh9y_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-60m2-loggia-bezposrednio-ID4w7lj,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-loggia-bezposrednio-ID4w7lj,3-pokojowe mieszkanie 60m2 + loggia Bezpośrednio,,60.2,3,2024.0,"['garaż/miejsce parkingowe', 'winda']","['Kobierzyn', 'Dębniki', 'Kraków', 'małopolskie']",50.010221,19.889567,,floor_1,5.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-60m2-loggia-bezposrednio-ID4w7lj/3-pokojowe-mieszkanie-60m2-loggia-bezposrednio-ID4w7lj_collage.jpg,2025-05-31,-1.0
2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4unka,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4unka,2-pokojowe mieszkanie 46m2 + balkon Bez Prowizji,749800.0,46.0,2,2027.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.088449935545,19.950545798396,,floor_1,7.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4unka/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4unka_collage.jpg,2025-05-31,-1.0
federowicza-ruczaj-park-ID4uhIL,https://www.otodom.pl/pl/oferta/federowicza-ruczaj-park-ID4uhIL,Federowicza - Ruczaj Park,626355.0,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Skotniki', 'Dębniki', 'Kraków', 'małopolskie']",50.01515,19.88251,,,,,primary,,business,otodom_photos/federowicza-ruczaj-park-ID4uhIL/federowicza-ruczaj-park-ID4uhIL_collage.jpg,2025-05-31,7.0
4-pokojowe-mieszkanie-67m2-taras-bezposrednio-ID4u9IA,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-67m2-taras-bezposrednio-ID4u9IA,4-pokojowe mieszkanie 67m2 + taras Bezpośrednio,830000.0,67.89,4,2024.0,"['teren zamknięty', 'taras', 'balkon']","['Bieżanów', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.018152060018,20.044281416133,,floor_1,1.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-67m2-taras-bezposrednio-ID4u9IA/4-pokojowe-mieszkanie-67m2-taras-bezposrednio-ID4u9IA_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-62m2-loggia-ID4ul88,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-loggia-ID4ul88,3-pokojowe mieszkanie 62m2 + loggia,,62.67,3,2023.0,"['garaż/miejsce parkingowe', 'winda']","['Bronowice Małe', 'Bronowice', 'Kraków', 'małopolskie']",50.087990369055,19.886084001669,,floor_3,3.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-62m2-loggia-ID4ul88/3-pokojowe-mieszkanie-62m2-loggia-ID4ul88_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-48m2-balkon-bezposrednio-ID4ubce,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-48m2-balkon-bezposrednio-ID4ubce,3-pokojowe mieszkanie 48m2 + balkon Bezpośrednio,695695.0,48.65,3,2026.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Górka Narodowa', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.099,19.95869,,floor_3,5.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-48m2-balkon-bezposrednio-ID4ubce/3-pokojowe-mieszkanie-48m2-balkon-bezposrednio-ID4ubce_collage.jpg,2025-05-31,-1.0
2-pokojowe-mieszkanie-37m2-balkon-ID4ukiK,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-ID4ukiK,2-pokojowe mieszkanie 37m2 + balkon,595444.0,37.83,2,2025.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.020843291019,19.90787679266,,floor_2,3.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-37m2-balkon-ID4ukiK/2-pokojowe-mieszkanie-37m2-balkon-ID4ukiK_collage.jpg,2025-05-31,-1.0
2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4ugOZ,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4ugOZ,2-pokojowe mieszkanie 46m2 + balkon Bez Prowizji,,46.27,2,2025.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Zakrzówek', 'Dębniki', 'Kraków', 'małopolskie']",50.034252217384,19.920639922559,,floor_3,6.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4ugOZ/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4ugOZ_collage.jpg,2025-05-31,-1.0
4-pokojowe-mieszkanie-88m2-taras-bez-prowizji-ID4u8DE,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-taras-bez-prowizji-ID4u8DE,4-pokojowe mieszkanie 88m2 + taras Bez Prowizji,,88.5,4,2026.0,"['teren zamknięty', 'garaż/miejsce parkingowe', 'taras', 'winda']","['Bronowice', 'Bronowice', 'Kraków', 'małopolskie']",50.081882309136,19.892664388342,,floor_1,2.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-88m2-taras-bez-prowizji-ID4u8DE/4-pokojowe-mieszkanie-88m2-taras-bez-prowizji-ID4u8DE_collage.jpg,2025-05-31,-1.0
apartamenty-portowa-ID4uome,https://www.otodom.pl/pl/oferta/apartamenty-portowa-ID4uome,Apartamenty Portowa,,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Zabłocie', 'Podgórze', 'Kraków', 'małopolskie']",50.050888475043,19.971511865082,,,,,primary,,business,otodom_photos/apartamenty-portowa-ID4uome/apartamenty-portowa-ID4uome_collage.jpg,2025-05-31,8.0
3-pokoje-z-balkonem-12m2-i-pieknym-widokiem-gotowe-ID4vDIX,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-12m2-i-pieknym-widokiem-gotowe-ID4vDIX,3 Pokoje z balkonem 12m2 i pięknym widokiem GOTOWE,859000.0,54.0,3,2025.0,"['internet', 'telewizja kablowa', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'system alarmowy', 'balkon', 'garaż/miejsce parkingowe', 'piwnica', 'winda']","['Górka Narodowa', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.1018119,19.961217,urban,floor_3,,to_renovation,primary,full_ownership,business,otodom_photos/3-pokoje-z-balkonem-12m2-i-pieknym-widokiem-gotowe-ID4vDIX/3-pokoje-z-balkonem-12m2-i-pieknym-widokiem-gotowe-ID4vDIX_collage.jpg,2025-05-31,6.0
4-pokojowe-mieszkanie-99m2-2-tarasy-ID4u8TF,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-99m2-2-tarasy-ID4u8TF,4-pokojowe mieszkanie 99m2 + 2 tarasy,,99.27,4,2026.0,"['garaż/miejsce parkingowe', 'dwupoziomowe', 'taras', 'balkon', 'winda']","['Stare Podgórze', 'Podgórze', 'Kraków', 'małopolskie']",50.033740603724,19.942260268494,,floor_5,5.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-99m2-2-tarasy-ID4u8TF/4-pokojowe-mieszkanie-99m2-2-tarasy-ID4u8TF_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-57m2-balkon-bezposrednio-ID4t4xx,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-bezposrednio-ID4t4xx,3-pokojowe mieszkanie 57m2 + balkon Bezpośrednio,868398.0,57.32,3,2024.0,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']","['Azory', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.08648,19.90337,,floor_3,5.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-57m2-balkon-bezposrednio-ID4t4xx/3-pokojowe-mieszkanie-57m2-balkon-bezposrednio-ID4t4xx_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-54m2-balkon-bez-prowizji-ID4uF88,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-balkon-bez-prowizji-ID4uF88,3-pokojowe mieszkanie 54m2 + balkon Bez Prowizji,,54.95,3,2027.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.098329858876,19.922707084657,,floor_1,3.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-54m2-balkon-bez-prowizji-ID4uF88/3-pokojowe-mieszkanie-54m2-balkon-bez-prowizji-ID4uF88_collage.jpg,2025-05-31,-1.0
mieszkanie-pod-firme-77-5-m2-top-lokalizacja-od-wlasciciela-ID4vcsc,https://www.otodom.pl/pl/oferta/mieszkanie-pod-firme-77-5-m2-top-lokalizacja-od-wlasciciela-ID4vcsc,"Mieszkanie / pod firmę  77,5 m2 - TOP lokalizacja, OD WŁAŚCICIELA",1279500.0,77.5,4,1938.0,"['internet', 'telewizja kablowa', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'meble', 'pom. użytkowe', 'garaż/miejsce parkingowe', 'piwnica', 'oddzielna kuchnia']","['Bronowice', 'Bronowice', 'Kraków', 'małopolskie']",50.077508202005,19.901126640198,urban,ground_floor,3.0,ready_to_use,secondary,full_ownership,private,otodom_photos/mieszkanie-pod-firme-77-5-m2-top-lokalizacja-od-wlasciciela-ID4vcsc/mieszkanie-pod-firme-77-5-m2-top-lokalizacja-od-wlasciciela-ID4vcsc_collage.jpg,2025-05-31,-1.0
